no_of_dependents,education,self_employed,income_annum,loan_term,cibil_score,total_assets,income_per_dependent,asset_coverage_ratio,wealth_cibil_score,loan_amount
0,1,1,9400000,4,350,46600000.0,9400000.0,2.33,16310000000.0,20000000
0,0,0,1700000,12,422,11900000.0,1700000.0,2.087719298245614,5021800000.0,5700000
5,1,0,4000000,6,496,26600000.0,666666.6666666666,1.9416058394160585,13193600000.0,13700000
4,0,0,4200000,18,794,23600000.0,840000.0,1.5225806451612902,18738400000.0,15500000
2,1,0,2400000,6,719,16000000.0,800000.0,2.0779220779220777,11504000000.0,7700000
3,0,1,2700000,14,630,19600000.0,675000.0,3.2131147540983607,12348000000.0,6100000
3,0,1,600000,4,843,3800000.0,150000.0,2.111111111111111,3203400000.0,1800000
2,1,0,4600000,2,764,31000000.0,1533333.3333333333,1.9871794871794872,23684000000.0,15600000
3,1,0,7200000,4,662,46200000.0,1800000.0,2.610169491525424,30584400000.0,17700000
0,0,0,4700000,16,311,33200000.0,4700000.0,2.141935483870968,10325200000.0,15500000
4,0,0,4300000,2,606,26100000.0,860000.0,2.5841584158415842,15816600000.0,10100000
5,1,0,4700000,16,874,36600000.0,783333.3333333334,3.588235294117647,31988400000.0,10200000
4,0,1,8700000,4,370,79900000.0,1740000.0,2.6633333333333336,29563000000.0,30000000
1,1,0,7000000,10,414,53000000.0,3500000.0,2.5853658536585367,21942000000.0,20500000
2,0,0,600000,10,800,4600000.0,200000.0,4.181818181818182,3680000000.0,1100000
1,0,0,6800000,12,779,51800000.0,3400000.0,3.06508875739645,40352200000.0,16900000
1,0,0,6400000,20,553,39800000.0,3200000.0,2.8226950354609928,22009400000.0,14100000
4,0,0,7600000,18,445,42800000.0,1520000.0,1.431438127090301,19046000000.0,29900000
3,0,0,9000000,8,496,68000000.0,2250000.0,3.177570093457944,33728000000.0,21400000
0,1,1,2400000,10,650,16400000.0,2400000.0,2.7796610169491527,10660000000.0,5900000
3,0,0,6800000,6,783,58900000.0,1700000.0,3.2905027932960893,46118700000.0,17900000
5,1,1,3500000,10,535,24400000.0,583333.3333333334,1.8074074074074074,13054000000.0,13500000
4,1,1,8900000,20,415,63000000.0,1780000.0,1.8529411764705883,26145000000.0,34000000
0,0,0,6000000,8,709,30500000.0,6000000.0,1.9934640522875817,21624500000.0,15300000
3,0,0,700000,14,819,5600000.0,175000.0,2.24,4586400000.0,2500000
0,0,1,6800000,18,841,43800000.0,6800000.0,2.531791907514451,36835800000.0,17300000
4,0,1,5300000,12,700,41100000.0,1060000.0,3.8411214953271027,28770000000.0,10700000
1,1,1,1400000,4,881,10400000.0,700000.0,2.4761904761904763,9162400000.0,4200000
2,1,1,1400000,4,804,10000000.0,466666.6666666667,2.1739130434782608,8040000000.0,4600000
4,0,0,9200000,6,653,65300000.0,1840000.0,3.0092165898617513,42640900000.0,21700000
1,1,1,7900000,2,663,70400000.0,3950000.0,2.410958904109589,46675200000.0,29200000
0,0,0,4500000,10,495,29700000.0,4500000.0,1.697142857142857,14701500000.0,17500000
1,0,0,3800000,8,335,21200000.0,1900000.0,2.163265306122449,7102000000.0,9800000
5,1,1,1500000,6,618,8500000.0,250000.0,1.7346938775510203,5253000000.0,4900000
3,0,0,1200000,12,480,7900000.0,300000.0,3.2916666666666665,3792000000.0,2400000
4,0,0,1700000,18,843,15000000.0,340000.0,3.061224489795918,12645000000.0,4900000
4,1,0,5200000,16,483,34500000.0,1040000.0,2.4468085106382977,16663500000.0,14100000
1,0,0,1600000,12,548,9300000.0,800000.0,1.8235294117647058,5096400000.0,5100000
4,1,1,6600000,16,379,48300000.0,1320000.0,3.01875,18305700000.0,16000000
5,0,1,9400000,20,771,71400000.0,1566666.6666666667,2.6842105263157894,55049400000.0,26600000
4,1,1,300000,2,353,2300000.0,60000.0,4.6,811900000.0,500000
5,0,0,4600000,16,668,25300000.0,766666.6666666666,2.2,16900400000.0,11500000
3,0,1,6100000,2,387,30600000.0,1525000.0,1.4366197183098592,11842200000.0,21300000
0,0,1,1500000,12,789,12300000.0,1500000.0,3.0,9704700000.0,4100000
0,1,1,400000,2,855,7900000.0,400000.0,8.777777777777779,6754500000.0,900000
0,0,0,8700000,14,751,50600000.0,8700000.0,1.505952380952381,38000600000.0,33600000
3,0,0,7000000,12,739,42100000.0,1750000.0,1.9490740740740742,31111900000.0,21600000
4,1,0,4700000,14,492,26000000.0,940000.0,1.984732824427481,12792000000.0,13100000
4,0,1,7600000,16,896,30000000.0,1520000.0,1.2605042016806722,26880000000.0,23800000
1,0,1,9200000,4,545,59600000.0,4600000.0,2.4326530612244897,32482000000.0,24500000
5,0,0,9400000,20,891,58700000.0,1566666.6666666667,1.5951086956521738,52301700000.0,36800000
0,1,0,4800000,6,848,23900000.0,4800000.0,1.5827814569536425,20267200000.0,15100000
3,0,1,600000,12,884,3400000.0,150000.0,1.4166666666666667,3005600000.0,2400000
3,1,1,4900000,14,439,38400000.0,1225000.0,2.6853146853146854,16857600000.0,14300000
3,1,1,3300000,12,586,24300000.0,825000.0,2.8588235294117648,14239800000.0,8500000
3,1,1,9100000,20,308,50000000.0,2275000.0,2.6595744680851063,15400000000.0,18800000
5,1,0,6100000,16,300,28600000.0,1016666.6666666666,1.2170212765957447,8580000000.0,23500000
3,1,1,8400000,2,741,48700000.0,2100000.0,2.4846938775510203,36086700000.0,19600000
4,1,0,7900000,8,698,61700000.0,1580000.0,1.964968152866242,43066600000.0,31400000
2,0,1,6100000,10,733,44600000.0,2033333.3333333333,2.0,32691800000.0,22300000
3,0,1,2000000,16,571,12700000.0,500000.0,3.0238095238095237,7251700000.0,4200000
3,1,1,9900000,20,490,54100000.0,2475000.0,1.8093645484949832,26509000000.0,29900000
2,0,0,9500000,16,451,67100000.0,3166666.6666666665,2.641732283464567,30262100000.0,25400000
4,1,1,1900000,6,559,13200000.0,380000.0,1.9411764705882353,7378800000.0,6800000
4,1,1,6900000,10,577,35900000.0,1380000.0,1.6775700934579438,20714300000.0,21400000
2,0,1,1500000,4,613,13000000.0,500000.0,2.6,7969000000.0,5000000
4,0,0,1900000,20,785,9200000.0,380000.0,2.4210526315789473,7222000000.0,3800000
0,1,1,2300000,8,690,16400000.0,2300000.0,2.7333333333333334,11316000000.0,6000000
2,0,0,7800000,14,351,52600000.0,2600000.0,3.0760233918128654,18462600000.0,17100000
4,0,0,400000,10,447,1500000.0,80000.0,1.5,670500000.0,1000000
0,1,1,9400000,20,708,74100000.0,9400000.0,3.859375,52462800000.0,19200000
2,1,0,9100000,12,549,83400000.0,3033333.3333333335,3.8433179723502304,45786600000.0,21700000
1,1,1,9000000,8,797,43900000.0,4500000.0,2.3351063829787235,34988300000.0,18800000
4,0,0,7100000,14,537,48400000.0,1420000.0,3.3846153846153846,25990800000.0,14300000
3,1,0,800000,12,828,3900000.0,200000.0,1.56,3229200000.0,2500000
0,1,1,4500000,14,471,25500000.0,4500000.0,2.65625,12010500000.0,9600000
5,1,0,8500000,4,336,49300000.0,1416666.6666666667,1.9409448818897639,16564800000.0,25400000
3,0,1,2500000,16,424,15000000.0,625000.0,1.530612244897959,6360000000.0,9800000
2,1,0,1500000,18,440,7900000.0,500000.0,2.393939393939394,3476000000.0,3300000
0,0,0,6200000,8,583,24500000.0,6200000.0,1.416184971098266,14283500000.0,17300000
1,0,1,1300000,6,480,7500000.0,650000.0,2.586206896551724,3600000000.0,2900000
5,0,0,6600000,10,670,40900000.0,1100000.0,1.5852713178294573,27403000000.0,25800000
0,1,1,5300000,6,329,30400000.0,5300000.0,2.218978102189781,10001600000.0,13700000
5,0,0,1400000,6,754,12900000.0,233333.33333333334,4.3,9726600000.0,3000000
2,0,1,2900000,18,588,16300000.0,966666.6666666666,2.08974358974359,9584400000.0,7800000
3,0,0,6500000,4,551,32200000.0,1625000.0,1.9515151515151514,17742200000.0,16500000
3,1,0,8300000,4,316,59400000.0,2075000.0,3.142857142857143,18770400000.0,18900000
2,0,1,8900000,12,382,37200000.0,2966666.6666666665,1.15527950310559,14210400000.0,32200000
3,1,0,5300000,6,717,33500000.0,1325000.0,2.2333333333333334,24019500000.0,15000000
0,1,0,2800000,6,676,14600000.0,2800000.0,2.0,9869600000.0,7300000
1,0,0,8000000,6,667,51000000.0,4000000.0,1.8345323741007193,34017000000.0,27800000
3,0,0,3900000,20,821,22800000.0,975000.0,2.1714285714285713,18718800000.0,10500000
0,1,0,6200000,20,345,36700000.0,6200000.0,1.8258706467661692,12661500000.0,20100000
3,0,1,5900000,10,442,33000000.0,1475000.0,1.71875,14586000000.0,19200000
1,1,1,6000000,12,672,39300000.0,3000000.0,1.6866952789699572,26409600000.0,23300000
3,0,1,9100000,2,508,67600000.0,2275000.0,2.3071672354948807,34340800000.0,29300000
5,1,1,3400000,10,615,23500000.0,566666.6666666666,1.910569105691057,14452500000.0,12300000
1,1,1,1800000,8,689,11100000.0,900000.0,2.522727272727273,7647900000.0,4400000
1,1,0,300000,18,747,1000000.0,150000.0,0.8333333333333334,747000000.0,1200000
1,1,1,9000000,10,412,52300000.0,4500000.0,2.293859649122807,21547600000.0,22800000
1,1,0,6400000,2,703,36900000.0,3200000.0,2.1834319526627217,25940700000.0,16900000
5,0,0,5800000,16,884,34000000.0,966666.6666666666,1.5315315315315314,30056000000.0,22200000
5,1,1,2600000,18,651,11500000.0,433333.3333333333,1.3372093023255813,7486500000.0,8600000
4,0,0,6600000,14,793,39500000.0,1320000.0,2.2832369942196533,31323500000.0,17300000
2,0,0,6100000,4,407,35900000.0,2033333.3333333333,1.646788990825688,14611300000.0,21800000
2,0,0,4100000,8,390,17400000.0,1366666.6666666667,1.5675675675675675,6786000000.0,11100000
3,0,1,300000,12,469,2000000.0,75000.0,2.0,938000000.0,1000000
4,1,0,4700000,6,373,35100000.0,940000.0,3.375,13092300000.0,10400000
4,1,1,1500000,2,304,8700000.0,300000.0,1.5,2644800000.0,5800000
5,0,0,2700000,8,833,16000000.0,450000.0,1.927710843373494,13328000000.0,8300000
2,1,0,6900000,2,302,65500000.0,2300000.0,3.1339712918660285,19781000000.0,20900000
0,1,0,7600000,6,397,52600000.0,7600000.0,1.8327526132404182,20882200000.0,28700000
1,1,0,4100000,6,891,21400000.0,2050000.0,2.14,19067400000.0,10000000
3,0,0,4100000,2,457,20200000.0,1025000.0,1.6557377049180328,9231400000.0,12200000
4,0,0,1600000,16,657,7200000.0,320000.0,2.25,4730400000.0,3200000
2,0,1,400000,2,480,2700000.0,133333.33333333334,1.9285714285714286,1296000000.0,1400000
5,1,1,4400000,20,840,23900000.0,733333.3333333334,1.3815028901734103,20076000000.0,17300000
2,0,1,3800000,12,866,16900000.0,1266666.6666666667,2.1125,14635400000.0,8000000
0,0,0,4300000,8,619,31700000.0,4300000.0,1.8647058823529412,19622300000.0,17000000
1,1,1,9000000,2,748,54900000.0,4500000.0,1.6388059701492537,41065200000.0,33500000
3,0,1,9500000,12,881,71600000.0,2375000.0,2.8078431372549018,63079600000.0,25500000
2,1,1,6900000,8,829,49400000.0,2300000.0,3.553956834532374,40952600000.0,13900000
3,0,0,4300000,6,312,22000000.0,1075000.0,1.981981981981982,6864000000.0,11100000
3,0,0,6600000,10,467,46700000.0,1650000.0,2.182242990654206,21808900000.0,21400000
1,1,1,5200000,18,650,28900000.0,2600000.0,2.020979020979021,18785000000.0,14300000
3,1,1,400000,6,711,1900000.0,100000.0,1.7272727272727273,1350900000.0,1100000
4,0,0,1300000,18,886,7700000.0,260000.0,1.8780487804878048,6822200000.0,4100000
5,0,0,9700000,4,494,51700000.0,1616666.6666666667,1.8204225352112675,25539800000.0,28400000
2,1,1,5400000,14,741,33300000.0,1800000.0,3.055045871559633,24675300000.0,10900000
4,0,0,1200000,12,876,5300000.0,240000.0,1.606060606060606,4642800000.0,3300000
0,1,1,7000000,14,610,33500000.0,7000000.0,1.268939393939394,20435000000.0,26400000
5,1,0,7600000,6,778,51700000.0,1266666.6666666667,1.9884615384615385,40222600000.0,26000000
5,1,1,700000,14,571,2900000.0,116666.66666666667,1.6111111111111112,1655900000.0,1800000
3,1,1,7500000,18,554,53600000.0,1875000.0,2.135458167330677,29694400000.0,25100000
0,0,1,2300000,8,712,18800000.0,2300000.0,3.032258064516129,13385600000.0,6200000
5,0,1,5600000,4,695,36100000.0,933333.3333333334,3.139130434782609,25089500000.0,11500000
0,0,1,5400000,20,366,30000000.0,5400000.0,2.7522935779816513,10980000000.0,10900000
1,0,1,1800000,10,426,14000000.0,900000.0,2.5454545454545454,5964000000.0,5500000
0,0,0,2900000,10,320,14800000.0,2900000.0,2.1449275362318843,4736000000.0,6900000
3,0,1,1400000,8,543,7400000.0,350000.0,1.608695652173913,4018200000.0,4600000
2,1,0,2800000,16,525,18200000.0,933333.3333333334,1.6545454545454545,9555000000.0,11000000
0,0,1,3300000,12,812,21500000.0,3300000.0,1.6412213740458015,17458000000.0,13100000
0,0,0,7000000,14,697,46500000.0,7000000.0,1.8379446640316206,32410500000.0,25300000
1,0,0,3900000,12,527,30600000.0,1950000.0,2.0264900662251657,16126200000.0,15100000
1,0,0,5700000,4,512,35700000.0,2850000.0,2.0755813953488373,18278400000.0,17200000
0,1,0,4100000,4,671,25000000.0,4100000.0,2.717391304347826,16775000000.0,9200000
1,1,1,2200000,20,539,15800000.0,1100000.0,1.8160919540229885,8516200000.0,8700000
5,0,0,2200000,10,532,12100000.0,366666.6666666667,1.6805555555555556,6437200000.0,7200000
3,0,1,2500000,16,485,14400000.0,625000.0,1.87012987012987,6984000000.0,7700000
0,0,1,900000,6,521,4600000.0,900000.0,2.1904761904761907,2396600000.0,2100000
1,0,0,2900000,10,874,15000000.0,1450000.0,2.027027027027027,13110000000.0,7400000
2,0,0,9800000,10,788,52800000.0,3266666.6666666665,2.3056768558951966,41606400000.0,22900000
2,0,0,5200000,12,659,38900000.0,1733333.3333333333,2.6283783783783785,25635100000.0,14800000
1,1,1,8600000,16,498,44100000.0,4300000.0,2.25,21961800000.0,19600000
2,1,1,4800000,20,310,33500000.0,1600000.0,2.537878787878788,10385000000.0,13200000
0,1,0,2000000,6,785,13100000.0,2000000.0,2.7872340425531914,10283500000.0,4700000
0,1,0,3600000,10,309,19200000.0,3600000.0,2.206896551724138,5932800000.0,8700000
3,0,1,5300000,2,433,38400000.0,1325000.0,1.9591836734693877,16627200000.0,19600000
1,0,1,400000,18,801,2200000.0,200000.0,1.6923076923076923,1762200000.0,1300000
3,1,1,6500000,6,488,57000000.0,1625000.0,2.544642857142857,27816000000.0,22400000
0,0,1,2300000,16,756,13700000.0,2300000.0,2.283333333333333,10357200000.0,6000000
3,1,0,1000000,4,757,7300000.0,250000.0,2.607142857142857,5526100000.0,2800000
5,0,0,3200000,6,828,26200000.0,533333.3333333334,2.594059405940594,21693600000.0,10100000
3,1,1,3400000,12,733,17800000.0,850000.0,2.4722222222222223,13047400000.0,7200000
0,0,0,9600000,8,421,63100000.0,9600000.0,1.6518324607329844,26565100000.0,38200000
3,0,0,5300000,4,872,37600000.0,1325000.0,1.8522167487684729,32787200000.0,20300000
3,1,0,4700000,10,393,41700000.0,1175000.0,2.396551724137931,16388100000.0,17400000
3,1,0,9700000,12,700,57200000.0,2425000.0,1.5132275132275133,40040000000.0,37800000
5,1,0,8800000,18,613,65900000.0,1466666.6666666667,3.050925925925926,40396700000.0,21600000
5,1,0,5900000,6,455,42900000.0,983333.3333333334,3.201492537313433,19519500000.0,13400000
4,1,1,2400000,16,871,19300000.0,480000.0,2.7183098591549295,16810300000.0,7100000
4,1,1,7900000,16,497,38200000.0,1580000.0,1.7767441860465116,18985400000.0,21500000
0,1,0,1400000,2,649,10200000.0,1400000.0,3.7777777777777777,6619800000.0,2700000
0,1,1,3500000,14,709,21300000.0,3500000.0,2.13,15101700000.0,10000000
4,1,0,3400000,12,705,24300000.0,680000.0,1.8,17131500000.0,13500000
2,1,0,6100000,2,476,33800000.0,2033333.3333333333,1.4322033898305084,16088800000.0,23600000
2,0,1,3000000,4,819,18300000.0,1000000.0,2.5774647887323945,14987700000.0,7100000
5,0,1,3400000,16,535,24800000.0,566666.6666666666,2.6382978723404253,13268000000.0,9400000
0,1,1,400000,14,889,2200000.0,400000.0,1.8333333333333333,1955800000.0,1200000
0,1,0,5900000,12,468,42800000.0,5900000.0,3.6271186440677967,20030400000.0,11800000
5,1,1,400000,2,759,2200000.0,66666.66666666667,2.75,1669800000.0,800000
3,1,1,9000000,2,426,70400000.0,2250000.0,2.0952380952380953,29990400000.0,33600000
0,1,1,8800000,8,712,42100000.0,8800000.0,1.7838983050847457,29975200000.0,23600000
4,1,1,2000000,2,615,10300000.0,400000.0,2.1914893617021276,6334500000.0,4700000
2,1,0,4700000,12,784,37800000.0,1566666.6666666667,2.7,29635200000.0,14000000
4,0,0,2700000,16,677,13700000.0,540000.0,2.2459016393442623,9274900000.0,6100000
1,0,0,2600000,12,306,15300000.0,1300000.0,1.9367088607594938,4681800000.0,7900000
1,0,1,9000000,16,655,67100000.0,4500000.0,2.641732283464567,43950500000.0,25400000
4,0,0,5100000,8,755,22700000.0,1020000.0,1.1701030927835052,17138500000.0,19400000
2,1,0,6600000,18,598,29200000.0,2200000.0,1.1317829457364341,17461600000.0,25800000
2,1,0,4400000,18,712,20800000.0,1466666.6666666667,2.122448979591837,14809600000.0,9800000
4,0,1,1500000,6,524,12100000.0,300000.0,2.630434782608696,6340400000.0,4600000
1,0,0,6200000,16,838,41000000.0,3100000.0,1.774891774891775,34358000000.0,23100000
4,1,1,900000,6,560,6400000.0,180000.0,2.206896551724138,3584000000.0,2900000
3,0,0,7700000,12,759,39000000.0,1925000.0,1.4772727272727273,29601000000.0,26400000
2,1,1,600000,6,454,3300000.0,200000.0,1.375,1498200000.0,2400000
4,0,0,4300000,4,539,28100000.0,860000.0,1.7030303030303031,15145900000.0,16500000
2,0,1,8200000,16,827,56900000.0,2733333.3333333335,2.0467625899280577,47056300000.0,27800000
0,0,0,3500000,12,686,21800000.0,3500000.0,1.8319327731092436,14954800000.0,11900000
1,1,1,9900000,14,371,67000000.0,4950000.0,1.964809384164223,24857000000.0,34100000
5,1,0,700000,4,784,4200000.0,116666.66666666667,2.210526315789474,3292800000.0,1900000
1,1,1,2100000,16,826,14200000.0,1050000.0,1.9452054794520548,11729200000.0,7300000
2,0,0,3200000,12,502,20300000.0,1066666.6666666667,1.9333333333333333,10190600000.0,10500000
0,1,0,2900000,8,367,15700000.0,2900000.0,2.0128205128205128,5761900000.0,7800000
0,0,0,7000000,6,541,41800000.0,7000000.0,2.2841530054644807,22613800000.0,18300000
1,1,0,3700000,16,608,18800000.0,1850000.0,1.3823529411764706,11430400000.0,13600000
3,0,1,4500000,12,570,28400000.0,1125000.0,2.16793893129771,16188000000.0,13100000
3,1,0,200000,18,752,900000.0,50000.0,1.125,676800000.0,800000
5,0,1,5600000,8,873,42200000.0,933333.3333333334,2.0585365853658537,36840600000.0,20500000
5,1,0,5400000,2,538,33200000.0,900000.0,1.7849462365591398,17861600000.0,18600000
4,0,0,300000,10,819,2100000.0,60000.0,2.1,1719900000.0,1000000
1,1,1,7500000,18,770,43300000.0,3750000.0,1.4530201342281879,33341000000.0,29800000
5,0,1,2500000,6,345,13200000.0,416666.6666666667,1.375,4554000000.0,9600000
4,1,1,3100000,12,730,24300000.0,620000.0,3.0,17739000000.0,8100000
1,1,1,7600000,20,835,38300000.0,3800000.0,1.9844559585492227,31980500000.0,19300000
3,0,1,500000,2,811,2600000.0,125000.0,1.5294117647058822,2108600000.0,1700000
2,0,0,2700000,14,662,15900000.0,900000.0,2.694915254237288,10525800000.0,5900000
2,0,1,3500000,4,420,18400000.0,1166666.6666666667,1.3834586466165413,7728000000.0,13300000
5,0,0,3700000,4,413,28600000.0,616666.6666666666,2.4444444444444446,11811800000.0,11700000
2,0,1,5600000,10,367,43800000.0,1866666.6666666667,2.19,16074600000.0,20000000
5,0,1,4800000,14,390,24300000.0,800000.0,1.4817073170731707,9477000000.0,16400000
4,0,1,5200000,2,602,39300000.0,1040000.0,3.221311475409836,23658600000.0,12200000
3,1,0,2900000,16,843,19900000.0,725000.0,1.7304347826086957,16775700000.0,11500000
1,1,0,2700000,20,713,11800000.0,1350000.0,1.7352941176470589,8413400000.0,6800000
3,1,0,5000000,8,591,24300000.0,1250000.0,1.5,14361300000.0,16200000
2,0,1,2700000,14,701,15600000.0,900000.0,1.6595744680851063,10935600000.0,9400000
4,0,1,2800000,12,655,20300000.0,560000.0,2.03,13296500000.0,10000000
3,0,1,7300000,18,720,58200000.0,1825000.0,2.91,41904000000.0,20000000
0,1,1,5900000,10,794,30600000.0,5900000.0,2.0264900662251657,24296400000.0,15100000
0,1,0,8100000,2,392,63300000.0,8100000.0,2.971830985915493,24813600000.0,21300000
3,1,1,1900000,6,583,11700000.0,475000.0,1.647887323943662,6821100000.0,7100000
5,1,0,1800000,18,457,8500000.0,300000.0,1.25,3884500000.0,6800000
0,0,1,7600000,14,570,58700000.0,7600000.0,3.297752808988764,33459000000.0,17800000
1,1,0,9100000,14,890,70200000.0,4550000.0,2.3322259136212624,62478000000.0,30100000
2,0,1,5300000,14,472,35300000.0,1766666.6666666667,2.869918699186992,16661600000.0,12300000
2,0,0,3700000,12,788,17200000.0,1233333.3333333333,1.5779816513761469,13553600000.0,10900000
0,0,0,9500000,6,605,60800000.0,9500000.0,1.7223796033994334,36784000000.0,35300000
3,1,0,8300000,10,473,57800000.0,2075000.0,1.8950819672131147,27339400000.0,30500000
5,1,0,6400000,16,728,32500000.0,1066666.6666666667,1.5116279069767442,23660000000.0,21500000
5,1,1,5300000,16,505,36400000.0,883333.3333333334,2.044943820224719,18382000000.0,17800000
0,1,1,5600000,6,407,29600000.0,5600000.0,1.5336787564766838,12047200000.0,19300000
1,1,1,900000,18,464,3900000.0,450000.0,2.2941176470588234,1809600000.0,1700000
